beta1,beta2,min_loss,final_loss,coupling_ratio_max,theoretical_regime,empirical_regime,stable_bound_b1,exist_bound_b1
0.5685714285714285,0.1571428571428571,3.779901993706259e-22,7.313667203832433e-17,405891032.72224164,III_signgd,II_spike,0.24958643848936826,0.3145459902001079
0.5685714285714285,0.176734693877551,1.811157869513544e-29,6.138132900874865e-22,5.230080867724917e+17,III_signgd,I_stable,0.27257835044093476,0.3385136086233395
0.5685714285714285,0.1963265306122449,1.0834632739471603e-28,2.5007773173731345e-18,1.6659667465657848e+19,III_signgd,I_stable,0.29494038580671944,0.3615029702725009
0.5685714285714285,0.21591836734693876,1.0887340569189754e-25,1.4426629653855689e-18,104855374387.95337,III_signgd,I_stable,0.31675041368227413,0.38364628074541884
0.5685714285714285,0.23551020408163262,5.836249348308909e-27,2.0899703155149314e-21,8055585372201.667,III_signgd,I_stable,0.33807051609020067,0.40504761611013695
0.5685714285714285,0.25510204081632654,3.120076392273133e-26,2.866483776223213e-20,7.83490301253728e+19,III_signgd,I_stable,0.35895123321356215,0.4257907359260144
0.5685714285714285,0.2746938775510204,2.1319693168536967e-46,3.7888474484784106e-24,2.3870746479354e+42,III_signgd,I_stable,0.3794344287204513,0.4459442950811514
0.5685714285714285,0.29428571428571426,4.145776093043828e-48,2.6275019609348904e-22,2.3472615256048235e+42,III_signgd,I_stable,0.39955529026532965,0.46556544382477766
0.5685714285714285,0.31387755102040815,4.938707420906033e-51,1.0837381452790964e-22,2.3785930612217234e+48,III_signgd,I_stable,0.41934376641984905,0.4847023882973251
0.5685714285714285,0.33346938775510204,9.59915043530417e-52,3.5260559880191015e-26,3.53427010008349e+49,III_signgd,I_stable,0.4388256240669263,0.5033962576661685
0.5685714285714285,0.35306122448979593,2.2746675161184218e-52,3.2766839048735436e-28,1.0070566520733195e+51,III_signgd,I_stable,0.45802324290480784,0.521682495210736
0.5685714285714285,0.3726530612244898,1.7072177401863784e-52,2.2812296221000304e-22,9.015435627041325e+50,III_signgd,I_stable,0.4769562233715155,0.5395919143211331
0.5685714285714285,0.39224489795918366,3.0249862272043124e-58,4.267014420962783e-25,9.056719952504703e+59,III_signgd,I_stable,0.49564185930152915,0.5571515134352752
0.5685714285714285,0.41183673469387755,9.674436411770991e-55,1.1083045391935173e-21,1.3215204781914115e+55,II_spike,I_stable,0.5140955106577026,0.5743851141903371
0.5685714285714285,0.43142857142857144,2.4695338310027958e-48,1.9466886184685707e-21,8.737686607432386e+44,II_spike,I_stable,0.5323309012057498,0.5913138676923984
0.5685714285714285,0.4510204081632653,1.9431633850755198e-62,2.3156345182113245e-23,1.3818978023263375e+48,II_spike,I_stable,0.5503603589627031,0.6079566608873909
0.5685714285714285,0.47061224489795916,8.313017637736153e-242,8.313017637736153e-242,2.493421895600309e+62,II_spike,I_stable,0.5681950124246583,0.6243304462120175
0.5685714285714285,0.49020408163265305,3.3402064185706063e-242,3.3402064185706063e-242,1.9055923001288156e+61,I_stable,I_stable,0.5858449522056745,0.6404505115873405
0.5685714285714285,0.509795918367347,7.114869076908872e-248,7.114869076908872e-248,1.5489103863999094e+61,I_stable,I_stable,0.6033193653210811,0.6563307034948636
0.5685714285714285,0.5293877551020408,7.122006827388146e-248,7.122006827388146e-248,1.2119339272830211e+61,I_stable,I_stable,0.6206266476163069,0.6719836127708723
0.5685714285714285,0.5489795918367347,7.1296489561373494e-248,7.1296489561373494e-248,1.1379623499732812e+61,I_stable,I_stable,0.6377744985737119,0.6874207304936282
0.5685714285714285,0.5685714285714285,7.138213790532344e-248,7.138213790532344e-248,9.888449772726679e+60,I_stable,I_stable,0.654770001788624,0.7026525796689959
0.5685714285714285,0.5881632653061224,7.1472744395076075e-248,7.1472744395076075e-248,9.560050650771992e+60,I_stable,I_stable,0.6716196936990277,0.7176888271731363
0.5685714285714285,0.6077551020408163,7.157432614670308e-248,7.157432614670308e-248,9.091139009501163e+60,I_stable,I_stable,0.6883296226168335,0.732538379468813
0.5685714285714285,0.6273469387755102,7.168535201016272e-248,7.168535201016272e-248,9.577072440478723e+60,I_stable,I_stable,0.7049053996971941,0.7472094648927027
0.5685714285714285,0.6469387755102041,7.180714794975394e-248,7.180714794975394e-248,9.591272794049355e+60,I_stable,I_stable,0.7213522431638066,0.7617097047568138
0.5685714285714285,0.666530612244898,7.194377683483305e-248,7.194377683483305e-248,9.694506890485097e+60,I_stable,I_stable,0.7376750168593522,0.776046175076077
0.5685714285714285,0.6861224489795918,7.20974281730557e-248,7.20974281730557e-248,1.0969855997180532e+61,I_stable,I_stable,0.753878263994344,0.7902254603961592
0.5685714285714285,0.7057142857142857,7.22730557926646e-248,7.22730557926646e-248,1.1023297579446776e+61,I_stable,I_stable,0.7699662368122037,0.8042537009284144
0.5685714285714285,0.7253061224489796,7.247385160413858e-248,7.247385160413858e-248,1.2777989392010658e+61,I_stable,I_stable,0.785942922764163,0.8181366339862136
0.5685714285714285,0.7448979591836734,7.270476307443074e-248,7.270476307443074e-248,1.325961875672556e+61,I_stable,I_stable,0.8018120676876266,0.8318796305464131
0.5685714285714285,0.7644897959183673,1.22727726722093e-247,1.22727726722093e-247,1.512743837555855e+61,I_stable,I_stable,0.8175771964006852,0.845487727622176
0.5685714285714285,0.7840816326530612,1.2326872582592582e-247,1.2326872582592582e-247,1.7152594785433428e+61,I_stable,I_stable,0.8332416310595315,0.8589656570217082
0.5685714285714285,0.8036734693877551,1.2392344448066199e-247,1.2392344448066199e-247,2.0244660824716822e+61,I_stable,I_stable,0.8488085075715106,0.8723178709763119
0.5685714285714285,0.823265306122449,1.2473078327389038e-247,1.2473078327389038e-247,2.4925547785796663e+61,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.5685714285714285,0.8428571428571429,1.7043814864014486e-247,1.7043814864014486e-247,3.0163087265475774e+61,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.5685714285714285,0.8624489795918368,1.7224193219352903e-247,1.7224193219352903e-247,3.796967069406428e+61,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.5685714285714285,0.8820408163265305,2.1675355243835067e-247,2.1675355243835067e-247,5.114343710104997e+61,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.5685714285714285,0.9016326530612244,2.6140784352152406e-247,2.6140784352152406e-247,7.211549060717099e+61,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.5685714285714285,0.9212244897959183,3.089672025634569e-247,3.089672025634569e-247,1.1085730448900279e+62,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.5685714285714285,0.9408163265306122,4.0382808298151645e-247,4.0382808298151645e-247,1.900714896054911e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.5685714285714285,0.9604081632653061,6.105456946123185e-247,6.105456946123185e-247,4.213354515532033e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.5685714285714285,0.98,1.5022860303059821e-246,1.5022860303059821e-246,1.622736042135556e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.5881632653061224,0.02,9.898611212820075e-37,9.88814289403623e-12,4.991570237213953e+36,III_signgd,II_spike,0.053182958969449884,0.08672488792828036
0.5881632653061224,0.03959183673469388,1.1793762777622586e-39,7.988737737959568e-11,2.377864747760054e+41,III_signgd,II_spike,0.0887573316607622,0.13289343624648517
0.5881632653061224,0.05918367346938776,5.744902199913004e-41,2.1000784863938675e-19,2.8068300006704025e+44,III_signgd,I_stable,0.11999176412600944,0.17085441221071906
0.5881632653061224,0.07877551020408163,1.1164443480829179e-41,7.951846575574104e-14,2.0416632007164393e+41,III_signgd,II_spike,0.14869399108610135,0.20428878025677358
0.5881632653061224,0.09836734693877551,4.705279188464389e-51,6.849276499074454e-15,1.0264090268895781e+53,III_signgd,II_spike,0.17564598165422904,0.23471013804909577
0.5881632653061224,0.11795918367346939,7.082093953677768e-24,1.1474228159906114e-15,91007131455334.88,III_signgd,II_spike,0.20127916346199196,0.2629252823644016
0.5881632653061224,0.13755102040816325,1.6845825895859623e-22,2.5937867431789654e-18,733490094621.1539,III_signgd,I_stable,0.2258644406312193,0.2894275613209483
0.5881632653061224,0.1571428571428571,1.5928349141022617e-23,3.4630706475675846e-20,21123641352.521538,III_signgd,I_stable,0.24958643848936826,0.3145459902001079
0.5881632653061224,0.176734693877551,1.3244984598874604e-24,5.577355957784166e-18,686316127918876.1,III_signgd,I_stable,0.27257835044093476,0.3385136086233395
0.5881632653061224,0.1963265306122449,6.526497112534281e-26,2.2560348342433978e-21,39810545703022.4,III_signgd,I_stable,0.29494038580671944,0.3615029702725009
0.5881632653061224,0.21591836734693876,1.8553900070955425e-23,8.39623918135387e-18,46292476262.86212,III_signgd,I_stable,0.31675041368227413,0.38364628074541884
0.5881632653061224,0.23551020408163262,2.5042909766463247e-24,9.299621161127825e-19,3034855454857.9214,III_signgd,I_stable,0.33807051609020067,0.40504761611013695
0.5881632653061224,0.25510204081632654,1.2238724467046356e-30,2.121173516448615e-20,2392893598126270.5,III_signgd,I_stable,0.35895123321356215,0.4257907359260144
0.5881632653061224,0.2746938775510204,2.923852012965796e-38,3.439381240013826e-19,7.482195173016921e+31,III_signgd,I_stable,0.3794344287204513,0.4459442950811514
0.5881632653061224,0.29428571428571426,8.799154911491127e-47,9.022045896076258e-22,3.507861278943455e+42,III_signgd,I_stable,0.39955529026532965,0.46556544382477766
0.5881632653061224,0.31387755102040815,9.85007471509053e-46,2.724775271727165e-20,1.2765640950524663e+41,III_signgd,I_stable,0.41934376641984905,0.4847023882973251
0.5881632653061224,0.33346938775510204,4.710290538252963e-56,6.668276390295618e-25,9.345118715254998e+56,III_signgd,I_stable,0.4388256240669263,0.5033962576661685
0.5881632653061224,0.35306122448979593,3.115551470312998e-51,9.369271643189132e-22,7.231828635272785e+48,III_signgd,I_stable,0.45802324290480784,0.521682495210736
0.5881632653061224,0.3726530612244898,2.709750542991569e-37,9.662529470116393e-21,1.2775189032787563e+25,III_signgd,I_stable,0.4769562233715155,0.5395919143211331
0.5881632653061224,0.39224489795918366,1.6917287844434706e-56,3.1105021655345307e-25,7.181448813402227e+56,III_signgd,I_stable,0.49564185930152915,0.5571515134352752
0.5881632653061224,0.41183673469387755,1.0151866744179784e-55,1.0724770824598852e-22,8.526102188888916e+55,III_signgd,I_stable,0.5140955106577026,0.5743851141903371
0.5881632653061224,0.43142857142857144,1.3443107694556728e-50,4.341514694809116e-27,4.377859737515573e+44,II_spike,I_stable,0.5323309012057498,0.5913138676923984
0.5881632653061224,0.4510204081632653,3.2463602694054513e-53,6.234423275135331e-25,3.833182952613227e+50,II_spike,I_stable,0.5503603589627031,0.6079566608873909
0.5881632653061224,0.47061224489795916,7.647367086740019e-62,7.990719367675042e-23,1.6211208261313194e+48,II_spike,I_stable,0.5681950124246583,0.6243304462120175
0.5881632653061224,0.49020408163265305,9.915637351888296e-246,2.1085495630198978e-243,2.9991217141199336e+72,II_spike,I_stable,0.5858449522056745,0.6404505115873405
0.5881632653061224,0.509795918367347,7.1136999029108725e-248,7.1136999029108725e-248,2.0578545279718746e+61,I_stable,I_stable,0.6033193653210811,0.6563307034948636
0.5881632653061224,0.5293877551020408,7.120965377430794e-248,7.120965377430794e-248,1.7104566149734728e+61,I_stable,I_stable,0.6206266476163069,0.6719836127708723
0.5881632653061224,0.5489795918367347,7.129105738836305e-248,7.129105738836305e-248,1.487767522689202e+61,I_stable,I_stable,0.6377744985737119,0.6874207304936282
0.5881632653061224,0.5685714285714285,7.137740666039634e-248,7.137740666039634e-248,1.2203764000009696e+61,I_stable,I_stable,0.654770001788624,0.7026525796689959
0.5881632653061224,0.5881632653061224,7.146733345069183e-248,7.146733345069183e-248,1.1283894240276189e+61,I_stable,I_stable,0.6716196936990277,0.7176888271731363
0.5881632653061224,0.6077551020408163,7.156731729738413e-248,7.156731729738413e-248,1.1724457111709298e+61,I_stable,I_stable,0.6883296226168335,0.732538379468813
0.5881632653061224,0.6273469387755102,7.168078914919763e-248,7.168078914919763e-248,1.0595897726023704e+61,I_stable,I_stable,0.7049053996971941,0.7472094648927027
0.5881632653061224,0.6469387755102041,7.180235690740969e-248,7.180235690740969e-248,1.1557487435700481e+61,I_stable,I_stable,0.7213522431638066,0.7617097047568138
0.5881632653061224,0.666530612244898,7.19392786377308e-248,7.19392786377308e-248,1.1364167126050489e+61,I_stable,I_stable,0.7376750168593522,0.776046175076077
0.5881632653061224,0.6861224489795918,7.209295435899312e-248,7.209295435899312e-248,1.1430615985377246e+61,I_stable,I_stable,0.753878263994344,0.7902254603961592
0.5881632653061224,0.7057142857142857,7.226864023972261e-248,7.226864023972261e-248,1.2361149255256005e+61,I_stable,I_stable,0.7699662368122037,0.8042537009284144
0.5881632653061224,0.7253061224489796,7.246953613359884e-248,7.246953613359884e-248,1.2983157045750934e+61,I_stable,I_stable,0.785942922764163,0.8181366339862136
0.5881632653061224,0.7448979591836734,7.270043252736822e-248,7.270043252736822e-248,1.436090589124526e+61,I_stable,I_stable,0.8018120676876266,0.8318796305464131
0.5881632653061224,0.7644897959183673,1.2272061655129005e-247,1.2272061655129005e-247,1.6155450844938894e+61,I_stable,I_stable,0.8175771964006852,0.845487727622176
0.5881632653061224,0.7840816326530612,1.2326313163386404e-247,1.2326313163386404e-247,1.8080621813355506e+61,I_stable,I_stable,0.8332416310595315,0.8589656570217082
0.5881632653061224,0.8036734693877551,1.2391790480349816e-247,1.2391790480349816e-247,2.1104025572056196e+61,I_stable,I_stable,0.8488085075715106,0.8723178709763119
0.5881632653061224,0.823265306122449,1.247252948323469e-247,1.247252948323469e-247,2.573216076635227e+61,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.5881632653061224,0.8428571428571429,1.7042912793407146e-247,1.7042912793407146e-247,3.0871748532053124e+61,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.5881632653061224,0.8624489795918368,1.7223263701203243e-247,1.7223263701203243e-247,4.002892934314951e+61,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.5881632653061224,0.8820408163265305,2.1674479853121704e-247,2.1674479853121704e-247,5.162852582065567e+61,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.5881632653061224,0.9016326530612244,2.6139456727494703e-247,2.6139456727494703e-247,7.242096907208544e+61,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.5881632653061224,0.9212244897959183,3.089549413807108e-247,3.089549413807108e-247,1.1090019735526392e+62,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.5881632653061224,0.9408163265306122,4.0381222287971174e-247,4.0381222287971174e-247,1.9246503975419205e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.5881632653061224,0.9604081632653061,6.105211076644606e-247,6.105211076644606e-247,4.23775606801418e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.5881632653061224,0.98,1.502241649657047e-246,1.502241649657047e-246,1.6244783164472992e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.6077551020408163,0.02,2.911499791620023e-32,2.30809681306588e-09,7.704433767903689e+29,III_signgd,II_spike,0.053182958969449884,0.08672488792828036
0.6077551020408163,0.03959183673469388,1.1765304079615715e-40,2.5418551233023175e-11,6.943124298269116e+43,III_signgd,II_spike,0.0887573316607622,0.13289343624648517
0.6077551020408163,0.05918367346938776,2.2882973453966936e-38,3.063144318679616e-13,1.5698874758726584e+37,III_signgd,II_spike,0.11999176412600944,0.17085441221071906
0.6077551020408163,0.07877551020408163,1.263826092387356e-40,1.847207415192902e-12,2.430993164056157e+41,III_signgd,II_spike,0.14869399108610135,0.20428878025677358
0.6077551020408163,0.09836734693877551,7.627052330576112e-41,9.461841282580512e-15,3.599329651900904e+41,III_signgd,II_spike,0.17564598165422904,0.23471013804909577
0.6077551020408163,0.11795918367346939,1.8396181636063973e-44,5.124101180342868e-15,1.1220952473849773e+45,III_signgd,II_spike,0.20127916346199196,0.2629252823644016
0.6077551020408163,0.13755102040816325,1.5549888066196768e-50,3.681676634991421e-19,7.876533868629123e+52,III_signgd,I_stable,0.2258644406312193,0.2894275613209483
0.6077551020408163,0.1571428571428571,3.2542325339403026e-24,2.241017756964775e-15,8571786355053.956,III_signgd,II_spike,0.24958643848936826,0.3145459902001079
0.6077551020408163,0.176734693877551,7.324603774090724e-27,3.213306189116952e-17,8.765871504718528e+17,III_signgd,II_spike,0.27257835044093476,0.3385136086233395
0.6077551020408163,0.1963265306122449,3.5228705784809167e-25,7.93187439927756e-21,1.2524060230049128e+19,III_signgd,I_stable,0.29494038580671944,0.3615029702725009
0.6077551020408163,0.21591836734693876,1.9157368578615274e-27,5.521837281008751e-20,7.667586979817786e+20,III_signgd,I_stable,0.31675041368227413,0.38364628074541884
0.6077551020408163,0.23551020408163262,1.1589314087482496e-30,3.8617114964509392e-19,2.69739430871827e+20,III_signgd,I_stable,0.33807051609020067,0.40504761611013695
0.6077551020408163,0.25510204081632654,1.2310608576284332e-27,5.653239332112888e-20,293565344148071.44,III_signgd,I_stable,0.35895123321356215,0.4257907359260144
0.6077551020408163,0.2746938775510204,4.925551148088114e-31,6.3862441552854435e-24,1.9290098239444388e+16,III_signgd,I_stable,0.3794344287204513,0.4459442950811514
0.6077551020408163,0.29428571428571426,9.084378943697423e-28,5.999560369527237e-22,66574895357960.38,III_signgd,I_stable,0.39955529026532965,0.46556544382477766
0.6077551020408163,0.31387755102040815,1.2388991818656916e-34,1.718192280793499e-22,3.553374035423607e+22,III_signgd,I_stable,0.41934376641984905,0.4847023882973251
0.6077551020408163,0.33346938775510204,2.85392292241494e-50,1.799518034904255e-24,3.723124084428249e+48,III_signgd,I_stable,0.4388256240669263,0.5033962576661685
0.6077551020408163,0.35306122448979593,7.488080180306512e-50,2.772026014676725e-20,1.7219615787321385e+46,III_signgd,I_stable,0.45802324290480784,0.521682495210736
0.6077551020408163,0.3726530612244898,4.6389348893378905e-57,5.014232974332044e-25,5.321708362677364e+59,III_signgd,I_stable,0.4769562233715155,0.5395919143211331
0.6077551020408163,0.39224489795918366,6.565995764850694e-53,9.973531764177346e-24,5.148703791957355e+52,III_signgd,I_stable,0.49564185930152915,0.5571515134352752
0.6077551020408163,0.41183673469387755,5.281351066521022e-50,4.705289276427649e-23,1.4873875555348866e+44,III_signgd,I_stable,0.5140955106577026,0.5743851141903371
0.6077551020408163,0.43142857142857144,2.5702103729394657e-52,8.694482842160075e-22,7.874699201406072e+48,III_signgd,I_stable,0.5323309012057498,0.5913138676923984
0.6077551020408163,0.4510204081632653,3.880977374502551e-52,1.3802970503465688e-23,8.704579875160577e+44,II_spike,I_stable,0.5503603589627031,0.6079566608873909
0.6077551020408163,0.47061224489795916,7.23193501939517e-62,3.597037132869196e-23,1.0067327784465354e+63,II_spike,I_stable,0.5681950124246583,0.6243304462120175
0.6077551020408163,0.49020408163265305,7.091490343648537e-55,5.708844110268839e-31,5.966364463122663e+51,II_spike,I_stable,0.5858449522056745,0.6404505115873405
0.6077551020408163,0.509795918367347,0.0,1.371111961650923e-23,1.643472359425052e+88,II_spike,I_stable,0.6033193653210811,0.6563307034948636
0.6077551020408163,0.5293877551020408,7.1202782862480275e-248,7.1202782862480275e-248,2.8791265955207157e+61,I_stable,I_stable,0.6206266476163069,0.6719836127708723
0.6077551020408163,0.5489795918367347,7.128152200573779e-248,7.128152200573779e-248,1.9116663374089885e+61,I_stable,I_stable,0.6377744985737119,0.6874207304936282
0.6077551020408163,0.5685714285714285,7.13684959478356e-248,7.13684959478356e-248,1.6740759007362086e+61,I_stable,I_stable,0.654770001788624,0.7026525796689959
0.6077551020408163,0.5881632653061224,7.145953099203275e-248,7.145953099203275e-248,1.4523099355632256e+61,I_stable,I_stable,0.6716196936990277,0.7176888271731363
0.6077551020408163,0.6077551020408163,7.156215960123004e-248,7.156215960123004e-248,1.4359410429955643e+61,I_stable,I_stable,0.6883296226168335,0.732538379468813
0.6077551020408163,0.6273469387755102,7.167383643239744e-248,7.167383643239744e-248,1.246948801056281e+61,I_stable,I_stable,0.7049053996971941,0.7472094648927027
0.6077551020408163,0.6469387755102041,7.179561801199275e-248,7.179561801199275e-248,1.3167293465768622e+61,I_stable,I_stable,0.7213522431638066,0.7617097047568138
0.6077551020408163,0.666530612244898,7.193453714441914e-248,7.193453714441914e-248,1.2605399018527507e+61,I_stable,I_stable,0.7376750168593522,0.776046175076077
0.6077551020408163,0.6861224489795918,7.208839121048084e-248,7.208839121048084e-248,1.3618355451775143e+61,I_stable,I_stable,0.753878263994344,0.7902254603961592
0.6077551020408163,0.7057142857142857,7.226412309688301e-248,7.226412309688301e-248,1.3151610094566173e+61,I_stable,I_stable,0.7699662368122037,0.8042537009284144
0.6077551020408163,0.7253061224489796,7.246505182404352e-248,7.246505182404352e-248,1.4731141677902002e+61,I_stable,I_stable,0.785942922764163,0.8181366339862136
0.6077551020408163,0.7448979591836734,7.269592205029156e-248,7.269592205029156e-248,1.5973334972692738e+61,I_stable,I_stable,0.8018120676876266,0.8318796305464131
0.6077551020408163,0.7644897959183673,1.2271315375383859e-247,1.2271315375383859e-247,1.7643675040504836e+61,I_stable,I_stable,0.8175771964006852,0.845487727622176
0.6077551020408163,0.7840816326530612,1.2325417060330859e-247,1.2325417060330859e-247,1.9438903442067483e+61,I_stable,I_stable,0.8332416310595315,0.8589656570217082
0.6077551020408163,0.8036734693877551,1.239089941731521e-247,1.239089941731521e-247,2.237614294291027e+61,I_stable,I_stable,0.8488085075715106,0.8723178709763119
0.6077551020408163,0.823265306122449,1.2471799420308802e-247,1.2471799420308802e-247,2.694879013916649e+61,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.6077551020408163,0.8428571428571429,1.704210470164492e-247,1.704210470164492e-247,3.1977339285563986e+61,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.6077551020408163,0.8624489795918368,1.722230889895703e-247,1.722230889895703e-247,4.107765482996115e+61,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.6077551020408163,0.8820408163265305,2.167325589925625e-247,2.167325589925625e-247,5.251428053289803e+61,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.6077551020408163,0.9016326530612244,2.613828149656599e-247,2.613828149656599e-247,7.511541543121697e+61,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.6077551020408163,0.9212244897959183,3.08941338856801e-247,3.08941338856801e-247,1.1370119581615794e+62,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.6077551020408163,0.9408163265306122,4.037952653310164e-247,4.037952653310164e-247,1.9552542842378445e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.6077551020408163,0.9604081632653061,6.104952481332871e-247,6.104952481332871e-247,4.272191406534572e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.6077551020408163,0.98,1.5021706488620428e-246,1.5021706488620428e-246,1.6276081727613242e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.6273469387755102,0.02,5.87838586700666e-37,7.824351530133613e-11,1.4595646121876127e+36,III_signgd,II_spike,0.053182958969449884,0.08672488792828036
0.6273469387755102,0.03959183673469388,7.874039577851811e-39,1.1963276411690238e-10,1.8621532228741405e+41,III_signgd,II_spike,0.0887573316607622,0.13289343624648517
0.6273469387755102,0.05918367346938776,6.092082224776895e-42,1.2369147252619152e-11,1.0438702777041865e+46,III_signgd,II_spike,0.11999176412600944,0.17085441221071906
0.6273469387755102,0.07877551020408163,1.774553742727168e-38,6.335730481833203e-13,5.22930816141541e+37,III_signgd,II_spike,0.14869399108610135,0.20428878025677358
0.6273469387755102,0.09836734693877551,1.3768066022060716e-40,4.572981282804213e-15,4.0644927936022753e+40,III_signgd,II_spike,0.17564598165422904,0.23471013804909577
0.6273469387755102,0.11795918367346939,1.800690910742909e-47,1.3339632626289733e-15,1.0437361572918617e+50,III_signgd,II_spike,0.20127916346199196,0.2629252823644016
0.6273469387755102,0.13755102040816325,1.5724689176133526e-19,1.0599365247536558e-13,3326269435.111969,III_signgd,II_spike,0.2258644406312193,0.2894275613209483
0.6273469387755102,0.1571428571428571,3.3346612412086084e-21,8.845920317216103e-15,7367992985012.312,III_signgd,II_spike,0.24958643848936826,0.3145459902001079
0.6273469387755102,0.176734693877551,3.32618784257128e-47,2.457061365680886e-21,5.405570812717087e+46,III_signgd,I_stable,0.27257835044093476,0.3385136086233395
0.6273469387755102,0.1963265306122449,1.7158630904764104e-23,1.5740815169592173e-17,85189701555.95056,III_signgd,II_spike,0.29494038580671944,0.3615029702725009
0.6273469387755102,0.21591836734693876,2.0421509113031296e-41,1.4012197308736926e-20,1.2944703352133553e+35,III_signgd,I_stable,0.31675041368227413,0.38364628074541884
0.6273469387755102,0.23551020408163262,2.95539155774664e-34,3.339262885735196e-20,1.217059436535424e+23,III_signgd,I_stable,0.33807051609020067,0.40504761611013695
0.6273469387755102,0.25510204081632654,2.125367529878042e-34,1.1488164002655622e-21,7.218448485261535e+23,III_signgd,I_stable,0.35895123321356215,0.4257907359260144
0.6273469387755102,0.2746938775510204,3.503060491313061e-59,2.9056103778572677e-21,5.252322495736435e+63,III_signgd,I_stable,0.3794344287204513,0.4459442950811514
0.6273469387755102,0.29428571428571426,2.3776522670483382e-30,5.413327994338507e-21,1.2932274263592224e+16,III_signgd,I_stable,0.39955529026532965,0.46556544382477766
0.6273469387755102,0.31387755102040815,2.9219877523174428e-46,2.2665016834564137e-23,3.751245518652516e+41,III_signgd,I_stable,0.41934376641984905,0.4847023882973251
0.6273469387755102,0.33346938775510204,1.0348739861291887e-31,4.424248241224688e-26,1.2682002835355598e+27,III_signgd,I_stable,0.4388256240669263,0.5033962576661685
0.6273469387755102,0.35306122448979593,1.8778834968457563e-50,4.283832906981121e-23,4.881880852292332e+48,III_signgd,I_stable,0.45802324290480784,0.521682495210736
0.6273469387755102,0.3726530612244898,1.9829188796226483e-50,1.2002071280978296e-22,1.9120749871678655e+48,III_signgd,I_stable,0.4769562233715155,0.5395919143211331
0.6273469387755102,0.39224489795918366,2.0656465921859354e-55,1.1623147902079233e-22,1.9728691324593762e+55,III_signgd,I_stable,0.49564185930152915,0.5571515134352752
0.6273469387755102,0.41183673469387755,3.6961469571312997e-53,1.7962144695314067e-21,3.113219760939325e+51,III_signgd,I_stable,0.5140955106577026,0.5743851141903371
0.6273469387755102,0.43142857142857144,2.235734516399617e-53,1.4633076822063987e-20,2.451657740029986e+52,III_signgd,I_stable,0.5323309012057498,0.5913138676923984
0.6273469387755102,0.4510204081632653,7.383964705294433e-53,3.511181889265492e-21,8.218069717069361e+49,III_signgd,I_stable,0.5503603589627031,0.6079566608873909
0.6273469387755102,0.47061224489795916,1.373366671938017e-53,9.610214963101121e-28,1.7255806452520253e+53,III_signgd,I_stable,0.5681950124246583,0.6243304462120175
0.6273469387755102,0.49020408163265305,1.091381083205534e-61,8.049996991641845e-22,6.256204872151341e+66,II_spike,I_stable,0.5858449522056745,0.6404505115873405
0.6273469387755102,0.509795918367347,6.63033734862889e-52,3.00930747413157e-26,1.7090784953087886e+45,II_spike,I_stable,0.6033193653210811,0.6563307034948636
0.6273469387755102,0.5293877551020408,1.142233699809444e-141,6.956601891692145e-41,9.191424537362703e+102,II_spike,I_stable,0.6206266476163069,0.6719836127708723
0.6273469387755102,0.5489795918367347,7.126680612602497e-248,7.126680612602497e-248,3.463117803165146e+61,I_stable,I_stable,0.6377744985737119,0.6874207304936282
0.6273469387755102,0.5685714285714285,7.1358697915947554e-248,7.1358697915947554e-248,2.3032947362805383e+61,I_stable,I_stable,0.654770001788624,0.7026525796689959
0.6273469387755102,0.5881632653061224,7.145035369280312e-248,7.145035369280312e-248,2.094479548060967e+61,I_stable,I_stable,0.6716196936990277,0.7176888271731363
0.6273469387755102,0.6077551020408163,7.155395937744805e-248,7.155395937744805e-248,1.70425347412798e+61,I_stable,I_stable,0.6883296226168335,0.732538379468813
