beta1,beta2,min_loss,final_loss,coupling_ratio_max,theoretical_regime,empirical_regime,stable_bound_b1,exist_bound_b1
0.509795918367347,0.02,1.6933256872986027e-32,3.6297993446293943e-11,1.963107370369684e+30,III_signgd,II_spike,0.02,0.053182958969449884
0.509795918367347,0.03959183673469388,2.2902031022827866e-38,5.0587814689592174e-14,2.82948429092366e+36,III_signgd,II_spike,0.03959183673469388,0.0887573316607622
0.509795918367347,0.05918367346938776,6.852613943179586e-24,3.1672895024086384e-11,3.6108552832555e+18,III_signgd,II_spike,0.05918367346938776,0.11999176412600944
0.509795918367347,0.07877551020408163,8.142243335646421e-24,4.9954386800652956e-17,4699892347128459.0,III_signgd,II_spike,0.07877551020408163,0.14869399108610135
0.509795918367347,0.09836734693877551,4.597950395218518e-34,1.6241207627901678e-14,7.627896353200856e+28,III_signgd,II_spike,0.09836734693877551,0.17564598165422904
0.509795918367347,0.11795918367346939,1.571198968994772e-16,6.148564120254465e-12,1967901.6505775496,III_signgd,III_signgd,0.11795918367346939,0.20127916346199196
0.509795918367347,0.13755102040816325,3.7069245178980516e-28,6.712784513123408e-14,2.4504709280255967e+21,III_signgd,II_spike,0.13755102040816325,0.2258644406312193
0.509795918367347,0.1571428571428571,1.3055316936135953e-19,1.3482320032243562e-14,322689826.9120033,III_signgd,II_spike,0.1571428571428571,0.24958643848936826
0.509795918367347,0.176734693877551,1.2130520865585694e-22,2.3557351543270608e-14,11258208716996.764,III_signgd,II_spike,0.176734693877551,0.27257835044093476
0.509795918367347,0.1963265306122449,4.698070547321881e-17,1.9338499361073342e-13,27443.874513890765,III_signgd,III_signgd,0.1963265306122449,0.29494038580671944
0.509795918367347,0.21591836734693876,2.85702486817135e-18,1.3786488835652967e-13,664137807.3306663,III_signgd,II_spike,0.21591836734693876,0.31675041368227413
0.509795918367347,0.23551020408163262,9.736358913533441e-25,1.0498983219864746e-14,495685915258599.9,III_signgd,II_spike,0.23551020408163262,0.33807051609020067
0.509795918367347,0.25510204081632654,5.621878021118726e-19,1.0480136426121575e-14,42328236.3863024,III_signgd,II_spike,0.25510204081632654,0.35895123321356215
0.509795918367347,0.2746938775510204,7.61260330165452e-20,1.612850971324986e-16,24439751.81453841,III_signgd,II_spike,0.2746938775510204,0.3794344287204513
0.509795918367347,0.29428571428571426,2.347668013312828e-36,1.42112374714554e-15,1.8067419607735732e+32,III_signgd,II_spike,0.29428571428571426,0.39955529026532965
0.509795918367347,0.31387755102040815,2.374054475492721e-31,3.2553363832829795e-14,6.237477684549988e+24,III_signgd,II_spike,0.31387755102040815,0.41934376641984905
0.509795918367347,0.33346938775510204,2.478145182500457e-31,3.3070135407841603e-15,6.472893548729178e+24,III_signgd,II_spike,0.33346938775510204,0.4388256240669263
0.509795918367347,0.35306122448979593,4.008935338521949e-34,8.388298557670687e-17,1.0886860299259613e+29,III_signgd,II_spike,0.35306122448979593,0.45802324290480784
0.509795918367347,0.3726530612244898,1.7342304218924496e-32,2.961820946574669e-16,4.356494338511574e+26,III_signgd,II_spike,0.3726530612244898,0.4769562233715155
0.509795918367347,0.39224489795918366,4.082208035153147e-36,8.40216977884358e-15,4.032437370936926e+30,III_signgd,II_spike,0.39224489795918366,0.49564185930152915
0.509795918367347,0.41183673469387755,2.8391542225173915e-39,4.105527585446752e-15,1.5098381065634389e+35,II_spike,II_spike,0.41183673469387755,0.5140955106577026
0.509795918367347,0.43142857142857144,1.0004032205026796e-33,2.8560715981756984e-15,1.2022479784993891e+27,II_spike,II_spike,0.43142857142857144,0.5323309012057498
0.509795918367347,0.4510204081632653,6.639105014483848e-45,6.0834102984282995e-25,1.7881696747402912e+30,II_spike,I_stable,0.4510204081632653,0.5503603589627031
0.509795918367347,0.47061224489795916,6.528339646280631e-75,8.291332060063861e-16,2.4195856199165435e+41,II_spike,II_spike,0.47061224489795916,0.5681950124246583
0.509795918367347,0.49020408163265305,1.5121348112512423e-63,8.078392399659058e-19,3.177524775810214e+38,II_spike,I_stable,0.49020408163265305,0.5858449522056745
0.509795918367347,0.509795918367347,0.0,0.0,7.105263216783295e+102,I_stable,I_stable,0.509795918367347,0.6033193653210811
0.509795918367347,0.5293877551020408,0.0,0.0,1.3195990371753616e+103,I_stable,I_stable,0.5293877551020408,0.6206266476163069
0.509795918367347,0.5489795918367347,0.0,0.0,1.2719460140171877e+103,I_stable,I_stable,0.5489795918367347,0.6377744985737119
0.509795918367347,0.5685714285714285,0.0,0.0,1.2595792807969602e+103,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.509795918367347,0.5881632653061224,0.0,0.0,1.0867570733261248e+103,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.509795918367347,0.6077551020408163,0.0,0.0,1.1551465249296455e+103,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.509795918367347,0.6273469387755102,0.0,0.0,1.1944218058225973e+103,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.509795918367347,0.6469387755102041,0.0,0.0,1.197614782464327e+103,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.509795918367347,0.666530612244898,0.0,0.0,1.1081217796822252e+103,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.509795918367347,0.6861224489795918,0.0,0.0,1.2562579867154513e+103,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.509795918367347,0.7057142857142857,0.0,0.0,1.402500553094401e+103,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.509795918367347,0.7253061224489796,0.0,0.0,1.4060324987694484e+103,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.509795918367347,0.7448979591836734,0.0,0.0,1.6503886092976711e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.509795918367347,0.7644897959183673,0.0,0.0,1.7833876378760532e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.509795918367347,0.7840816326530612,0.0,0.0,2.013554566687555e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.509795918367347,0.8036734693877551,0.0,0.0,2.4590459009548048e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
0.509795918367347,0.823265306122449,0.0,0.0,2.7683837715960624e+103,I_stable,I_stable,0.823265306122449,0.8642807903120353
0.509795918367347,0.8428571428571429,0.0,0.0,3.335526150661596e+103,I_stable,I_stable,0.8428571428571429,0.8796612853567701
0.509795918367347,0.8624489795918368,0.0,0.0,4.480944461205281e+103,I_stable,I_stable,0.8624489795918368,0.8949526524098372
0.509795918367347,0.8820408163265305,0.0,0.0,5.828645403734105e+103,I_stable,I_stable,0.8820408163265305,0.910157415583198
0.509795918367347,0.9016326530612244,0.0,0.0,8.154091379085012e+103,I_stable,I_stable,0.9016326530612244,0.9252779731608697
0.509795918367347,0.9212244897959183,0.0,0.0,1.28489293565992e+104,I_stable,I_stable,0.9212244897959183,0.9403166064635249
0.509795918367347,0.9408163265306122,0.0,0.0,2.215761597977403e+104,I_stable,I_stable,0.9408163265306122,0.9552754879136958
0.509795918367347,0.9604081632653061,0.0,0.0,4.86307221646921e+104,I_stable,I_stable,0.9604081632653061,0.9701566883887878
0.509795918367347,0.98,0.0,0.0,1.8837505927469419e+105,I_stable,I_stable,0.98,0.9849621839380145
0.5293877551020408,0.02,4.109021344839277e-28,6.044878743079086e-12,4.954067666518819e+21,III_signgd,II_spike,0.02,0.053182958969449884
0.5293877551020408,0.03959183673469388,2.5195202355879433e-28,7.804247130788441e-11,6.0336453567884636e+23,III_signgd,II_spike,0.03959183673469388,0.0887573316607622
0.5293877551020408,0.05918367346938776,3.185978691405669e-28,1.0934236714872368e-10,1.7701171090597603e+23,III_signgd,II_spike,0.05918367346938776,0.11999176412600944
0.5293877551020408,0.07877551020408163,3.009043960062205e-29,7.165951073020904e-13,6.483803782672379e+22,III_signgd,II_spike,0.07877551020408163,0.14869399108610135
0.5293877551020408,0.09836734693877551,6.9035182483031e-23,5.1015283449027766e-17,236999397446730.34,III_signgd,II_spike,0.09836734693877551,0.17564598165422904
0.5293877551020408,0.11795918367346939,1.9809794964992257e-32,1.3674385861019687e-13,5.6726577864358935e+25,III_signgd,II_spike,0.11795918367346939,0.20127916346199196
0.5293877551020408,0.13755102040816325,8.040931675864114e-17,4.331047221997978e-12,16566029.966832418,III_signgd,III_signgd,0.13755102040816325,0.2258644406312193
0.5293877551020408,0.1571428571428571,2.0336250465253725e-32,1.3393408464704798e-14,7.208257331334211e+25,III_signgd,II_spike,0.1571428571428571,0.24958643848936826
0.5293877551020408,0.176734693877551,8.345721907088077e-20,6.046984843639053e-17,2349663363.643174,III_signgd,II_spike,0.176734693877551,0.27257835044093476
0.5293877551020408,0.1963265306122449,1.2077398455422912e-31,1.5257807218143204e-14,6.104484261688579e+24,III_signgd,II_spike,0.1963265306122449,0.29494038580671944
0.5293877551020408,0.21591836734693876,5.587952034531888e-23,2.2463026658915238e-14,831065525635.2616,III_signgd,II_spike,0.21591836734693876,0.31675041368227413
0.5293877551020408,0.23551020408163262,2.4263172900376043e-24,1.1370228466539057e-14,81919761951590.9,III_signgd,II_spike,0.23551020408163262,0.33807051609020067
0.5293877551020408,0.25510204081632654,9.863168454530422e-24,4.0964068237329416e-17,9364212641684.238,III_signgd,II_spike,0.25510204081632654,0.35895123321356215
0.5293877551020408,0.2746938775510204,2.7959243982915952e-18,2.3664389351881393e-14,12946857.35073081,III_signgd,II_spike,0.2746938775510204,0.3794344287204513
0.5293877551020408,0.29428571428571426,2.0856902532204406e-20,6.594439824011459e-19,202444938.2324584,III_signgd,I_stable,0.29428571428571426,0.39955529026532965
0.5293877551020408,0.31387755102040815,9.524191000987023e-23,2.590797783777772e-15,283324900733.31165,III_signgd,II_spike,0.31387755102040815,0.41934376641984905
0.5293877551020408,0.33346938775510204,1.2548816246327308e-32,1.2344099530184722e-14,2.940515805713257e+26,III_signgd,II_spike,0.33346938775510204,0.4388256240669263
0.5293877551020408,0.35306122448979593,1.7758795200732212e-32,4.669186845617628e-15,2.719784471606068e+26,III_signgd,II_spike,0.35306122448979593,0.45802324290480784
0.5293877551020408,0.3726530612244898,2.591138690010827e-33,2.5232414165930304e-17,1.804110393433332e+27,III_signgd,II_spike,0.3726530612244898,0.4769562233715155
0.5293877551020408,0.39224489795918366,1.453628407360821e-34,4.52487907683094e-20,3.2143331574205945e+28,III_signgd,I_stable,0.39224489795918366,0.49564185930152915
0.5293877551020408,0.41183673469387755,1.1006530551051822e-33,8.678038439519829e-15,2.5688595547339884e+28,III_signgd,II_spike,0.41183673469387755,0.5140955106577026
0.5293877551020408,0.43142857142857144,7.22333947813107e-37,9.269729965684201e-15,1.2742811525216397e+33,II_spike,II_spike,0.43142857142857144,0.5323309012057498
0.5293877551020408,0.4510204081632653,1.510073525909476e-34,1.0174215265162713e-15,7.670533069057815e+28,II_spike,II_spike,0.4510204081632653,0.5503603589627031
0.5293877551020408,0.47061224489795916,1.3661641848311006e-49,3.8248974201911323e-16,2.4994540611873574e+31,II_spike,II_spike,0.47061224489795916,0.5681950124246583
0.5293877551020408,0.49020408163265305,4.789053414158164e-52,7.966773704930231e-16,1.2063907281276656e+38,II_spike,II_spike,0.49020408163265305,0.5858449522056745
0.5293877551020408,0.509795918367347,1.034310809075023e-65,2.5218269117234793e-16,7.6084354589341515e+34,II_spike,II_spike,0.509795918367347,0.6033193653210811
0.5293877551020408,0.5293877551020408,0.0,0.0,9.96343419328133e+102,I_stable,I_stable,0.5293877551020408,0.6206266476163069
0.5293877551020408,0.5489795918367347,0.0,0.0,1.4854700910969188e+103,I_stable,I_stable,0.5489795918367347,0.6377744985737119
0.5293877551020408,0.5685714285714285,0.0,0.0,1.3936567666541877e+103,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.5293877551020408,0.5881632653061224,0.0,0.0,1.1552320912395096e+103,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.5293877551020408,0.6077551020408163,0.0,0.0,1.1911852740749526e+103,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.5293877551020408,0.6273469387755102,0.0,0.0,1.2034985556674291e+103,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.5293877551020408,0.6469387755102041,0.0,0.0,1.1856687476153142e+103,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.5293877551020408,0.666530612244898,0.0,0.0,1.325237416937455e+103,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.5293877551020408,0.6861224489795918,0.0,0.0,1.2134240430879368e+103,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.5293877551020408,0.7057142857142857,0.0,0.0,1.3439619374809283e+103,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.5293877551020408,0.7253061224489796,0.0,0.0,1.5727968583009508e+103,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.5293877551020408,0.7448979591836734,0.0,0.0,1.5660825896070355e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.5293877551020408,0.7644897959183673,0.0,0.0,1.930184209226978e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.5293877551020408,0.7840816326530612,0.0,0.0,2.1497431459891654e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.5293877551020408,0.8036734693877551,0.0,0.0,2.3255053295904022e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
0.5293877551020408,0.823265306122449,0.0,0.0,2.8887057057795302e+103,I_stable,I_stable,0.823265306122449,0.8642807903120353
0.5293877551020408,0.8428571428571429,0.0,0.0,3.447397258917204e+103,I_stable,I_stable,0.8428571428571429,0.8796612853567701
0.5293877551020408,0.8624489795918368,0.0,0.0,4.591543946512306e+103,I_stable,I_stable,0.8624489795918368,0.8949526524098372
0.5293877551020408,0.8820408163265305,0.0,0.0,5.9283433765721766e+103,I_stable,I_stable,0.8820408163265305,0.910157415583198
0.5293877551020408,0.9016326530612244,0.0,0.0,8.240324904096291e+103,I_stable,I_stable,0.9016326530612244,0.9252779731608697
0.5293877551020408,0.9212244897959183,0.0,0.0,1.292406752200316e+104,I_stable,I_stable,0.9212244897959183,0.9403166064635249
0.5293877551020408,0.9408163265306122,0.0,0.0,2.2187823475020155e+104,I_stable,I_stable,0.9408163265306122,0.9552754879136958
0.5293877551020408,0.9604081632653061,0.0,0.0,4.8572786358519e+104,I_stable,I_stable,0.9604081632653061,0.9701566883887878
0.5293877551020408,0.98,0.0,0.0,1.8791408678746532e+105,I_stable,I_stable,0.98,0.9849621839380145
0.5489795918367347,0.02,1.5333353387406187e-27,1.9485301579587082e-12,5.4410349258941045e+22,III_signgd,II_spike,0.02,0.053182958969449884
0.5489795918367347,0.03959183673469388,8.993270570223876e-33,1.4077672992354233e-11,1.1453734306411157e+30,III_signgd,II_spike,0.03959183673469388,0.0887573316607622
0.5489795918367347,0.05918367346938776,3.749738793422507e-29,1.0394000702711865e-19,2.1899023288788627e+24,III_signgd,I_stable,0.05918367346938776,0.11999176412600944
0.5489795918367347,0.07877551020408163,3.722801289405036e-33,5.8239344660037795e-12,3.8131611648455136e+28,III_signgd,II_spike,0.07877551020408163,0.14869399108610135
0.5489795918367347,0.09836734693877551,1.4003494782571146e-31,4.3858323778196715e-13,6.670146641311645e+25,III_signgd,II_spike,0.09836734693877551,0.17564598165422904
0.5489795918367347,0.11795918367346939,8.579666076296376e-25,3.502533864753791e-13,5897556498722902.0,III_signgd,II_spike,0.11795918367346939,0.20127916346199196
0.5489795918367347,0.13755102040816325,2.3923823196919364e-19,1.709485491085006e-15,1984879199175.5303,III_signgd,II_spike,0.13755102040816325,0.2258644406312193
0.5489795918367347,0.1571428571428571,6.143214553979864e-17,5.469217742145244e-15,1833522.1691242463,III_signgd,III_signgd,0.1571428571428571,0.24958643848936826
0.5489795918367347,0.176734693877551,3.1774097269467018e-18,3.1051687977052917e-14,789443.5282616212,III_signgd,II_spike,0.176734693877551,0.27257835044093476
0.5489795918367347,0.1963265306122449,4.259820789975738e-21,1.9433162039865308e-14,986656414722305.8,III_signgd,II_spike,0.1963265306122449,0.29494038580671944
0.5489795918367347,0.21591836734693876,2.148250392369992e-20,2.4815352325137718e-14,260032570.01937672,III_signgd,II_spike,0.21591836734693876,0.31675041368227413
0.5489795918367347,0.23551020408163262,5.836425849845479e-20,6.3257138146141414e-15,3554460910.5719867,III_signgd,II_spike,0.23551020408163262,0.33807051609020067
0.5489795918367347,0.25510204081632654,7.468771181131914e-19,8.908117549446719e-14,6540141695.23945,III_signgd,II_spike,0.25510204081632654,0.35895123321356215
0.5489795918367347,0.2746938775510204,1.1741927971472198e-24,9.086938322747911e-15,173065411917263.84,III_signgd,II_spike,0.2746938775510204,0.3794344287204513
0.5489795918367347,0.29428571428571426,2.246079509059679e-21,6.307592356311922e-15,5706775386.906612,III_signgd,II_spike,0.29428571428571426,0.39955529026532965
0.5489795918367347,0.31387755102040815,4.868810086206533e-22,1.0964754369965515e-16,49198723203.33172,III_signgd,II_spike,0.31387755102040815,0.41934376641984905
0.5489795918367347,0.33346938775510204,2.5305199831946097e-23,4.096840784875718e-16,273293821715127.56,III_signgd,II_spike,0.33346938775510204,0.4388256240669263
0.5489795918367347,0.35306122448979593,1.0109519734652346e-36,2.4033642698946697e-14,2.5332390187854e+32,III_signgd,II_spike,0.35306122448979593,0.45802324290480784
0.5489795918367347,0.3726530612244898,1.297772519676761e-34,4.358107717610739e-15,2.7933813833300646e+29,III_signgd,II_spike,0.3726530612244898,0.4769562233715155
0.5489795918367347,0.39224489795918366,3.879674267338226e-34,1.900829637027972e-14,2.500068206201015e+28,III_signgd,II_spike,0.39224489795918366,0.49564185930152915
0.5489795918367347,0.41183673469387755,6.050004470991877e-41,2.3927233973393263e-14,1.6326183449825023e+39,III_signgd,II_spike,0.41183673469387755,0.5140955106577026
0.5489795918367347,0.43142857142857144,9.460166939991636e-36,4.440355342980732e-17,4.158197635506823e+30,III_signgd,II_spike,0.43142857142857144,0.5323309012057498
0.5489795918367347,0.4510204081632653,1.7110139466449008e-38,3.1239424547770134e-16,7.672756543611575e+34,II_spike,II_spike,0.4510204081632653,0.5503603589627031
0.5489795918367347,0.47061224489795916,4.709556041883558e-37,8.033775046156763e-15,7.3173277435348375e+31,II_spike,II_spike,0.47061224489795916,0.5681950124246583
0.5489795918367347,0.49020408163265305,4.079134279170365e-48,2.9821809674328227e-15,5.191359122178728e+30,II_spike,II_spike,0.49020408163265305,0.5858449522056745
0.5489795918367347,0.509795918367347,1.4994305198942124e-55,3.387352161886588e-18,3.7845330910128873e+37,II_spike,I_stable,0.509795918367347,0.6033193653210811
0.5489795918367347,0.5293877551020408,4.511632718597656e-103,1.2795262583807713e-28,3.926766702673829e+65,II_spike,I_stable,0.5293877551020408,0.6206266476163069
0.5489795918367347,0.5489795918367347,0.0,0.0,1.1554098221981591e+103,I_stable,I_stable,0.5489795918367347,0.6377744985737119
0.5489795918367347,0.5685714285714285,0.0,0.0,1.7025977100410352e+103,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.5489795918367347,0.5881632653061224,0.0,0.0,1.7361968987562253e+103,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.5489795918367347,0.6077551020408163,0.0,0.0,1.3139802691811679e+103,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.5489795918367347,0.6273469387755102,0.0,0.0,1.284096294062682e+103,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.5489795918367347,0.6469387755102041,0.0,0.0,1.5318775812228986e+103,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.5489795918367347,0.666530612244898,0.0,0.0,1.349378130697946e+103,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.5489795918367347,0.6861224489795918,0.0,0.0,1.4684923848721039e+103,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.5489795918367347,0.7057142857142857,0.0,0.0,1.5827561829088815e+103,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.5489795918367347,0.7253061224489796,0.0,0.0,1.5414659484294449e+103,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.5489795918367347,0.7448979591836734,0.0,0.0,1.7641327479324815e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.5489795918367347,0.7644897959183673,0.0,0.0,1.8667183734256084e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.5489795918367347,0.7840816326530612,0.0,0.0,2.070523547908065e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.5489795918367347,0.8036734693877551,0.0,0.0,2.4911358663287003e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
0.5489795918367347,0.823265306122449,0.0,0.0,3.05429057087998e+103,I_stable,I_stable,0.823265306122449,0.8642807903120353
0.5489795918367347,0.8428571428571429,0.0,0.0,3.6016765151550455e+103,I_stable,I_stable,0.8428571428571429,0.8796612853567701
0.5489795918367347,0.8624489795918368,0.0,0.0,4.748322202232073e+103,I_stable,I_stable,0.8624489795918368,0.8949526524098372
0.5489795918367347,0.8820408163265305,0.0,0.0,6.074070371900309e+103,I_stable,I_stable,0.8820408163265305,0.910157415583198
0.5489795918367347,0.9016326530612244,0.0,0.0,8.37851858900565e+103,I_stable,I_stable,0.9016326530612244,0.9252779731608697
0.5489795918367347,0.9212244897959183,0.0,0.0,1.304786484549697e+104,I_stable,I_stable,0.9212244897959183,0.9403166064635249
0.5489795918367347,0.9408163265306122,0.0,0.0,2.2285422160991784e+104,I_stable,I_stable,0.9408163265306122,0.9552754879136958
0.5489795918367347,0.9604081632653061,0.0,0.0,4.957434920771787e+104,I_stable,I_stable,0.9604081632653061,0.9701566883887878
0.5489795918367347,0.98,0.0,0.0,1.894877347972585e+105,I_stable,I_stable,0.98,0.9849621839380145
0.5685714285714285,0.02,7.892611791714029e-29,3.5609204065096863e-09,7.044300141852342e+25,III_signgd,II_spike,0.02,0.053182958969449884
0.5685714285714285,0.03959183673469388,7.143072526941271e-30,8.784998370139231e-10,9.406647723401408e+26,III_signgd,II_spike,0.03959183673469388,0.0887573316607622
0.5685714285714285,0.05918367346938776,1.4097950213652115e-38,2.343989516544307e-12,6.880256790267245e+39,III_signgd,II_spike,0.05918367346938776,0.11999176412600944
0.5685714285714285,0.07877551020408163,6.979896813072154e-34,1.6231942097484832e-14,3.586338629803822e+29,III_signgd,II_spike,0.07877551020408163,0.14869399108610135
0.5685714285714285,0.09836734693877551,4.7820002468062266e-33,1.3511390091860716e-12,2.205532492519769e+28,III_signgd,II_spike,0.09836734693877551,0.17564598165422904
0.5685714285714285,0.11795918367346939,5.7720797230928e-32,2.6375231148751495e-15,8.072175978116404e+26,III_signgd,II_spike,0.11795918367346939,0.20127916346199196
0.5685714285714285,0.13755102040816325,1.2822669173327921e-18,1.973677444427986e-13,59861016.20169474,III_signgd,II_spike,0.13755102040816325,0.2258644406312193
0.5685714285714285,0.1571428571428571,5.284327764568059e-16,1.2305476236497039e-12,35384.070866074915,III_signgd,III_signgd,0.1571428571428571,0.24958643848936826
0.5685714285714285,0.176734693877551,5.279025468683953e-23,1.8696131345838503e-18,264633613218458.1,III_signgd,I_stable,0.176734693877551,0.27257835044093476
0.5685714285714285,0.1963265306122449,5.344198473692566e-20,2.873693855575607e-18,266640841.8736214,III_signgd,I_stable,0.1963265306122449,0.29494038580671944
0.5685714285714285,0.21591836734693876,2.8891129851585544e-18,1.4417255974645102e-13,25733284.066624366,III_signgd,II_spike,0.21591836734693876,0.31675041368227413
0.5685714285714285,0.23551020408163262,3.419652233896657e-19,8.316738432799206e-15,611519244.7224388,III_signgd,II_spike,0.23551020408163262,0.33807051609020067
0.5685714285714285,0.25510204081632654,3.8138373719881055e-23,1.0356961604733158e-16,877845364076.9468,III_signgd,II_spike,0.25510204081632654,0.35895123321356215
0.5685714285714285,0.2746938775510204,1.8032066371738905e-36,5.3174037191077253e-17,8.90043286627606e+31,III_signgd,II_spike,0.2746938775510204,0.3794344287204513
0.5685714285714285,0.29428571428571426,2.4177439979478294e-21,1.010246963860384e-15,1912269562157.9832,III_signgd,II_spike,0.29428571428571426,0.39955529026532965
0.5685714285714285,0.31387755102040815,4.974562500339107e-34,7.394603884671591e-19,2.077893901866086e+28,III_signgd,I_stable,0.31387755102040815,0.41934376641984905
0.5685714285714285,0.33346938775510204,2.0102315077539055e-34,1.2700900198441063e-21,3.0752038439224636e+28,III_signgd,I_stable,0.33346938775510204,0.4388256240669263
0.5685714285714285,0.35306122448979593,1.1690637411009044e-34,6.1617123293830935e-15,1.139156880874788e+29,III_signgd,II_spike,0.35306122448979593,0.45802324290480784
0.5685714285714285,0.3726530612244898,4.575187095302338e-33,6.592729345269799e-21,1.0924403944904265e+27,III_signgd,I_stable,0.3726530612244898,0.4769562233715155
0.5685714285714285,0.39224489795918366,7.813942267018548e-33,4.3129493716143596e-17,1.2166435302896062e+26,III_signgd,II_spike,0.39224489795918366,0.49564185930152915
0.5685714285714285,0.41183673469387755,1.8893090427257127e-33,2.793420428373042e-23,7.369455711780684e+27,III_signgd,I_stable,0.41183673469387755,0.5140955106577026
0.5685714285714285,0.43142857142857144,3.8727958478585e-34,4.02518399403383e-15,1.7108942555815862e+28,III_signgd,II_spike,0.43142857142857144,0.5323309012057498
0.5685714285714285,0.4510204081632653,2.076354074198466e-37,3.761935827508648e-18,1.618993377574394e+33,III_signgd,I_stable,0.4510204081632653,0.5503603589627031
0.5685714285714285,0.47061224489795916,3.835279756826946e-36,4.0650353158226324e-19,9.769927188020156e+31,III_signgd,I_stable,0.47061224489795916,0.5681950124246583
0.5685714285714285,0.49020408163265305,9.501959836409083e-37,3.998199432270723e-16,1.8007256826878976e+32,II_spike,II_spike,0.49020408163265305,0.5858449522056745
0.5685714285714285,0.509795918367347,8.803409786857354e-53,4.80095321189637e-18,3.710490896884735e+34,II_spike,I_stable,0.509795918367347,0.6033193653210811
0.5685714285714285,0.5293877551020408,2.067716692151652e-51,1.259983791480022e-22,6.471537869101817e+34,II_spike,I_stable,0.5293877551020408,0.6206266476163069
0.5685714285714285,0.5489795918367347,6.175864010097021e-66,3.257389828434958e-14,6.26142135719836e+33,II_spike,II_spike,0.5489795918367347,0.6377744985737119
0.5685714285714285,0.5685714285714285,0.0,0.0,9.504959819592567e+102,I_stable,I_stable,0.5685714285714285,0.654770001788624
0.5685714285714285,0.5881632653061224,0.0,0.0,2.219302977261765e+103,I_stable,I_stable,0.5881632653061224,0.6716196936990277
0.5685714285714285,0.6077551020408163,0.0,0.0,2.0227890290867325e+103,I_stable,I_stable,0.6077551020408163,0.6883296226168335
0.5685714285714285,0.6273469387755102,0.0,0.0,1.8546671204346856e+103,I_stable,I_stable,0.6273469387755102,0.7049053996971941
0.5685714285714285,0.6469387755102041,0.0,0.0,1.6890792700754925e+103,I_stable,I_stable,0.6469387755102041,0.7213522431638066
0.5685714285714285,0.666530612244898,0.0,0.0,1.4454181768415594e+103,I_stable,I_stable,0.666530612244898,0.7376750168593522
0.5685714285714285,0.6861224489795918,0.0,0.0,1.5365036751575072e+103,I_stable,I_stable,0.6861224489795918,0.753878263994344
0.5685714285714285,0.7057142857142857,0.0,0.0,1.6262838399000113e+103,I_stable,I_stable,0.7057142857142857,0.7699662368122037
0.5685714285714285,0.7253061224489796,0.0,0.0,1.831508122246118e+103,I_stable,I_stable,0.7253061224489796,0.785942922764163
0.5685714285714285,0.7448979591836734,0.0,0.0,1.7645249398616481e+103,I_stable,I_stable,0.7448979591836734,0.8018120676876266
0.5685714285714285,0.7644897959183673,0.0,0.0,2.1144574198412665e+103,I_stable,I_stable,0.7644897959183673,0.8175771964006852
0.5685714285714285,0.7840816326530612,0.0,0.0,2.2997716464784586e+103,I_stable,I_stable,0.7840816326530612,0.8332416310595315
0.5685714285714285,0.8036734693877551,0.0,0.0,2.717537937920637e+103,I_stable,I_stable,0.8036734693877551,0.8488085075715106
